name,birthday,deathday,wp_views,sp_followers,sp_popularity,genres,wp_url,wd_url,sp_url,birthdate,deathdate,birthyear,deathyear,sp_id,sp_img_url
Josef Netzer,March 18,May 26,5672,11,0,[],http://de.wikipedia.org/wiki/Josef_Netzer,https://www.wikidata.org/wiki/Q1705362,https://open.spotify.com/artist/06uWHwb6Lqf1zfCyYfPSbv,"Mar 18, 1808","May 26, 1864",1808,1864,06uWHwb6Lqf1zfCyYfPSbv,https://i.scdn.co/image/516418c494686a1f0dbb932b4221458d7e42f69b
Louis Toebosch,March 18,May 22,4813,4,0,[],http://nl.wikipedia.org/wiki/Louis_Toebosch,https://www.wikidata.org/wiki/Q1269024,https://open.spotify.com/artist/1YaSxaXb05jeSbGSy2sExO,"Mar 18, 1916","May 22, 2009",1916,2009,1YaSxaXb05jeSbGSy2sExO,https://i.scdn.co/image/ab67616d0000b27303ddba01b764c8c506b04e36
Loulou Gasté,March 18,January 08,35500,12,0,[],http://en.wikipedia.org/wiki/Loulou_Gast%C3%A9,https://www.wikidata.org/wiki/Q1121088,https://open.spotify.com/artist/0CoNnwpzVaOtjRK2kaF1Qj,"Mar 18, 1908","Jan 08, 1995",1908,1995,0CoNnwpzVaOtjRK2kaF1Qj,
Otto Jochum,March 18,October 24,4638,5,0,[],http://de.wikipedia.org/wiki/Otto_Jochum,https://www.wikidata.org/wiki/Q2039392,https://open.spotify.com/artist/16Lcic0wF86Kf3rC4ooVNe,"Mar 18, 1898","Oct 24, 1969",1898,1969,16Lcic0wF86Kf3rC4ooVNe,
Robert Livraghi,March 18,,3293,8,0,[],http://en.wikipedia.org/wiki/Roberto_Livraghi,https://www.wikidata.org/wiki/Q3938899,https://open.spotify.com/artist/6KMZ01BRL7DQXsPqOjhzfy,"Mar 18, 1937",,1937,,6KMZ01BRL7DQXsPqOjhzfy,https://i.scdn.co/image/ab67616d0000b273cb9cca5d2318f92b2e6d2536
Yoko Kanno,March 19,,620528,68980,45,"['anime score', 'japanese classical', 'japanese soundtrack', 'japanese vgm']",http://en.wikipedia.org/wiki/Yoko_Kanno,https://www.wikidata.org/wiki/Q224981,https://open.spotify.com/artist/0lbYsAt8JNKNjttbncKg8i,"Mar 16, 1964",,1964,,0lbYsAt8JNKNjttbncKg8i,https://i.scdn.co/image/ab67616d0000b273d431f8d4253f1f7116eb120d
Max Reger,March 19,May 11,224122,3981,36,"['classical', 'early modern classical', 'german romanticism', 'post-romantic era']",http://en.wikipedia.org/wiki/Max_Reger,https://www.wikidata.org/wiki/Q57139,https://open.spotify.com/artist/2qpchAUtJNY45rG7auwQgz,"Mar 19, 1873","May 11, 1916",1873,1916,2qpchAUtJNY45rG7auwQgz,https://i.scdn.co/image/7a5f503b9d3157cd85049c8702e6c85840b30efc
Elizabeth Maconchy,March 19,November 11,31433,496,18,['british modern classical'],http://en.wikipedia.org/wiki/Elizabeth_Maconchy,https://www.wikidata.org/wiki/Q457711,https://open.spotify.com/artist/6vsthml7w1AetwgOAg5ZKn,"Mar 19, 1907","Nov 11, 1994",1907,1994,6vsthml7w1AetwgOAg5ZKn,https://i.scdn.co/image/ab67616d0000b273afb17ff98ebc23cf0f8ab6cb
Robert Muczynski,March 19,May 25,50149,336,12,['american modern classical'],http://en.wikipedia.org/wiki/Robert_Muczynski,https://www.wikidata.org/wiki/Q3435974,https://open.spotify.com/artist/4Kjw5uvC6dc5tpZMIcrJfo,"Mar 19, 1929","May 25, 2010",1929,2010,4Kjw5uvC6dc5tpZMIcrJfo,https://i.scdn.co/image/b85d6411a792171a491ec45c12a597956abeeff7
Chris Brubeck,March 19,,38352,233,11,[],http://en.wikipedia.org/wiki/Chris_Brubeck,https://www.wikidata.org/wiki/Q5106012,https://open.spotify.com/artist/3ldkRHYqr5HncL2DjzkayT,"Mar 19, 1952",,1952,,3ldkRHYqr5HncL2DjzkayT,https://i.scdn.co/image/113a68c3987950ec2b63f0d2f6d95e0064cadb92
Francesco Gasparini,March 19,February 22,26616,205,13,"['baroque', 'italian baroque', 'italian opera']",http://en.wikipedia.org/wiki/Francesco_Gasparini,https://www.wikidata.org/wiki/Q446955,https://open.spotify.com/artist/1HLP4gBW7pCrVuNFPArc0h,"Mar 19, 1668","Feb 22, 1727",1661,1727,1HLP4gBW7pCrVuNFPArc0h,https://i.scdn.co/image/ab67616d0000b27313eb7ae3dbd364c66a81dbcc
Fredrik Pacius,March 19,January 08,32821,133,16,['finnish classical'],http://en.wikipedia.org/wiki/Fredrik_Pacius,https://www.wikidata.org/wiki/Q327024,https://open.spotify.com/artist/0zMM1n8XTQRf3RuuKYYQgU,"Mar 19, 1809","Jan 08, 1891",1809,1891,0zMM1n8XTQRf3RuuKYYQgU,https://i.scdn.co/image/ab67616d0000b2738b440cd72adf1562954ba250
Jean Wiener,March 19,June 08,18618,131,24,[],http://en.wikipedia.org/wiki/Jean_Wiener,https://www.wikidata.org/wiki/Q553384,https://open.spotify.com/artist/5E3DKNk7RA7758N2emg1WV,"Mar 19, 1896","Jun 08, 1982",1896,1982,5E3DKNk7RA7758N2emg1WV,https://i.scdn.co/image/ab67616d0000b273106d72868842cab801d81ae0
Josef Matthias Hauer,March 19,September 22,44183,263,4,"['austro-german modernism', 'serialism']",http://en.wikipedia.org/wiki/Josef_Matthias_Hauer,https://www.wikidata.org/wiki/Q86359,https://open.spotify.com/artist/5V0pYToO541pSJGpzl6iOu,"Mar 19, 1883","Sep 22, 1959",1883,1959,5V0pYToO541pSJGpzl6iOu,https://i.scdn.co/image/50f51fdfd286e4d1f2fcaae79ce47e2684415bc6
Sunleif Rasmussen,March 19,,11326,299,7,"['danish contemporary classical', 'nordic contemporary classical']",http://en.wikipedia.org/wiki/Sunleif_Rasmussen,https://www.wikidata.org/wiki/Q373019,https://open.spotify.com/artist/3xwWfrvEnhgXUfSsaN7k3n,"Mar 19, 1961",,1961,,3xwWfrvEnhgXUfSsaN7k3n,https://i.scdn.co/image/ab67616d0000b273954edd46c45303498423c964
Johannes Verhulst,March 19,January 17,13042,259,2,['early romantic era'],http://en.wikipedia.org/wiki/Johannes_Verhulst,https://www.wikidata.org/wiki/Q964611,https://open.spotify.com/artist/0knqIyFDvc4PhdjifI2wu5,"Mar 19, 1816","Jan 17, 1891",1816,1891,0knqIyFDvc4PhdjifI2wu5,https://i.scdn.co/image/ab67616d0000b273573ae4f9a1c7b128fa5d00d8
Leonhard von Call,March 19,February 19,12451,46,5,[],http://en.wikipedia.org/wiki/Leonhard_von_Call,https://www.wikidata.org/wiki/Q1556026,https://open.spotify.com/artist/2hPAxW4azRzWSxSnsNNNNQ,"Mar 19, 1767","Feb 19, 1815",1767,1815,2hPAxW4azRzWSxSnsNNNNQ,https://i.scdn.co/image/ab67616d0000b273dc2608f09f950153e65296b0
Hermann Silwedel,March 19,May 10,2879,5,2,[],http://de.wikipedia.org/wiki/Hermann_Silwedel,https://www.wikidata.org/wiki/Q173895,https://open.spotify.com/artist/1u8Xrr7sEsMGBMJEB5Qvdh,"Mar 19, 1877","May 10, 1936",1877,1936,1u8Xrr7sEsMGBMJEB5Qvdh,
Aksel Andersen,March 19,November 18,6315,0,0,,http://en.wikipedia.org/wiki/Aksel_Andersen,https://www.wikidata.org/wiki/Q4701764,,"Mar 19, 1912","Nov 18, 1977",1912,1977,,
Christian Fredric (C.F.) Kress,March 19,November 21,2207,0,0,,http://fi.wikipedia.org/wiki/C._F._Kress,https://www.wikidata.org/wiki/Q5922792,,"Mar 19, 1767","Nov 21, 1812",1767,1812,,
Joseph Haas,March 19,March 30,11767,24,0,"['german romanticism', 'post-romantic era']",http://en.wikipedia.org/wiki/Joseph_Haas,https://www.wikidata.org/wiki/Q452988,https://open.spotify.com/artist/5BHAnM2j8AuDt0dzmGtJl9,"Mar 19, 1879","Mar 30, 1960",1879,1960,5BHAnM2j8AuDt0dzmGtJl9,https://i.scdn.co/image/ab67616d0000b273a48b925278da8a83392a58cc
Katia Tiutiunnik,March 19,,13081,3,0,[],http://en.wikipedia.org/wiki/Katia_Tiutiunnik,https://www.wikidata.org/wiki/Q6377370,https://open.spotify.com/artist/0c85EkdBLCKFvJ20rQRpMJ,"Mar 19, 1967",,1967,,0c85EkdBLCKFvJ20rQRpMJ,
Kevin F. Harris,March 19,,1824,0,0,,http://en.wikipedia.org/wiki/Kevin_F._Harris,,,,,1965,,,
Normand Lockwood,March 19,March 09,7083,4,0,['american modern classical'],http://en.wikipedia.org/wiki/Normand_Lockwood,https://www.wikidata.org/wiki/Q994568,https://open.spotify.com/artist/2TGuHiSbcOffDjkET1dAvg,"Mar 19, 1906","Mar 09, 2002",1906,2002,2TGuHiSbcOffDjkET1dAvg,
John Cameron,March 20,,58924,4314,34,"['library music', 'spytrack']",http://en.wikipedia.org/wiki/John_Cameron_(musician),https://www.wikidata.org/wiki/Q1699530,https://open.spotify.com/artist/18ouJo7j7egCFOsRdCTcUk,"Mar 20, 1944",,1944,,18ouJo7j7egCFOsRdCTcUk,https://i.scdn.co/image/c4ac420c24375431bcb5cdd4f85e6eac0ab2fb2f
Ernesto Nazareth,March 20,February 04,47825,5664,30,"['choro', 'latin classical']",http://en.wikipedia.org/wiki/Ernesto_Nazareth,https://www.wikidata.org/wiki/Q1356808,https://open.spotify.com/artist/6e7TTTsVCI1z3myBQrwSAd,"Mar 20, 1863","Feb 04, 1934",1863,1934,6e7TTTsVCI1z3myBQrwSAd,https://i.scdn.co/image/ab67616d0000b273f05a1c60ba1c64600bf8d26c
Michel Magne,March 20,December 19,25810,2049,23,"['classic soundtrack', 'french soundtrack', 'vintage french electronic']",http://en.wikipedia.org/wiki/Michel_Magne,https://www.wikidata.org/wiki/Q1396982,https://open.spotify.com/artist/5FG6VwzfGvEUyJk4t0EDRc,"Mar 20, 1930","Dec 19, 1984",1930,1984,5FG6VwzfGvEUyJk4t0EDRc,https://i.scdn.co/image/ab67616d0000b2733c079fab815dd0a8a338d4fa
Bernd Alois Zimmermann,March 20,August 10,67036,1027,17,"['austro-german modernism', 'contemporary classical']",http://en.wikipedia.org/wiki/Bernd_Alois_Zimmermann,https://www.wikidata.org/wiki/Q312582,https://open.spotify.com/artist/0plu70NGQ4NmWNAIpUTZ3P,"Mar 20, 1918","Aug 10, 1970",1918,1970,0plu70NGQ4NmWNAIpUTZ3P,https://i.scdn.co/image/f4fea2837bc936a8a8b9fc00ba88092ce74165a9
Tod Dockstader,March 20,February 27,24648,2731,9,"['acousmatic', 'avant-garde', 'electroacoustic composition', 'laboratorio', 'musique concrete', 'sound art']",http://en.wikipedia.org/wiki/Tod_Dockstader,https://www.wikidata.org/wiki/Q2438312,https://open.spotify.com/artist/3I573obp4ckH9yt4EYEA6e,"Mar 20, 1932","Feb 27, 2015",1932,2015,3I573obp4ckH9yt4EYEA6e,https://i.scdn.co/image/ab67616d0000b2736d2e76002fd708e5e64672f8
John Joubert,March 20,January 07,41190,111,10,"['anglican liturgy', 'british modern classical']",http://en.wikipedia.org/wiki/John_Joubert_(composer),https://www.wikidata.org/wiki/Q456588,https://open.spotify.com/artist/4wSr6rNbfHwazFI13TIICe,"Mar 20, 1927","Jan 07, 2019",1927,2019,4wSr6rNbfHwazFI13TIICe,https://i.scdn.co/image/ab67616d0000b27315f28550a3d052aa7777daba
Timothy Mahr,March 20,,8821,103,9,['concert band'],http://en.wikipedia.org/wiki/Timothy_Mahr,https://www.wikidata.org/wiki/Q2891625,https://open.spotify.com/artist/1Sno1cPSPrKrIjC33SvKlr,"Mar 20, 1956",,1956,,1Sno1cPSPrKrIjC33SvKlr,https://i.scdn.co/image/ab67616d0000b273d4d46720d1db396d0d489057
Josef Wagner,March 20,June 05,35183,27,7,[],http://en.wikipedia.org/wiki/Josef_Wagner_(composer),https://www.wikidata.org/wiki/Q523794,https://open.spotify.com/artist/3Tpmdo4rvBau6BKLRYpobi,"Mar 20, 1856","Jun 05, 1908",1856,1908,3Tpmdo4rvBau6BKLRYpobi,https://i.scdn.co/image/ab67616d0000b273a3284e269f7a4286369455af
Bernhard Sekles,March 20,December 08,12257,9,0,['austro-german modernism'],http://en.wikipedia.org/wiki/Bernhard_Sekles,https://www.wikidata.org/wiki/Q317523,https://open.spotify.com/artist/28SHjAdY0L6AHC42gb3Bx1,"Mar 20, 1872","Dec 08, 1934",1872,1934,28SHjAdY0L6AHC42gb3Bx1,https://i.scdn.co/image/ab67616d0000b2737bc93c8f6fd81c0c241e2cc4
Ejnar Westling,March 20,June 25,6755,20,0,[],http://sv.wikipedia.org/wiki/Ejnar_Westling,https://www.wikidata.org/wiki/Q6238207,https://open.spotify.com/artist/0EqH4AxEHL2AaVP34wksgb,"Mar 20, 1896","Jun 25, 1961",1896,1961,0EqH4AxEHL2AaVP34wksgb,
Nobuo Uematsu,March 21,,672168,218440,68,"['anime score', 'chiptune', 'final fantasy', 'japanese classical', 'japanese vgm', 'video game music']",http://en.wikipedia.org/wiki/Nobuo_Uematsu,https://www.wikidata.org/wiki/Q312327,https://open.spotify.com/artist/3V79CTgRnsDdJSTqKitROv,"Mar 21, 1959",,1959,,3V79CTgRnsDdJSTqKitROv,https://i.scdn.co/image/6d16eab036ec8adcab92aff1ddc0a00d6f96acb4
Modest Mussorgsky,March 21,March 16,760510,50279,52,"['late romantic era', 'russian romanticism']",http://en.wikipedia.org/wiki/Modest_Mussorgsky,https://www.wikidata.org/wiki/Q132682,https://open.spotify.com/artist/284mnx33IWcymQEpMxyfHl,"Mar 09, 1839","Mar 16, 1881",1839,1881,284mnx33IWcymQEpMxyfHl,https://i.scdn.co/image/20b923e03dd0fb8cd20fb93559b9ed9a0e7aefbc
Paul Tortelier,March 21,December 18,44507,4215,29,['classical cello'],http://en.wikipedia.org/wiki/Paul_Tortelier,https://www.wikidata.org/wiki/Q465459,https://open.spotify.com/artist/0KFS74u9OFu7tDyCajs9cF,"Mar 21, 1914","Dec 18, 1990",1914,1990,0KFS74u9OFu7tDyCajs9cF,https://i.scdn.co/image/2529b8d48f3f8588b86f065a5ea034f8bf17d6db
Nikos Skalkottas,March 21,September 19,41345,848,16,"['contemporary classical', 'serialism']",http://en.wikipedia.org/wiki/Nikos_Skalkottas,https://www.wikidata.org/wiki/Q452352,https://open.spotify.com/artist/5Z9NQSx3InzWosgLnZyg9y,"Mar 21, 1904","Sep 19, 1949",1904,1949,5Z9NQSx3InzWosgLnZyg9y,https://i.scdn.co/image/a91c640c2a737a372030b6e81e2c1ee6a8beca46
Paul Kletzki,March 21,March 05,21018,230,24,['historic orchestral performance'],http://en.wikipedia.org/wiki/Paul_Kletzki,https://www.wikidata.org/wiki/Q31261,https://open.spotify.com/artist/2y2DBEnTcHDBnXsnbBkiuF,"Mar 21, 1900","Mar 05, 1973",1900,1973,2y2DBEnTcHDBnXsnbBkiuF,https://i.scdn.co/image/2b1036227dcff710ccb2afa957716becc1388d39
José Barros,March 21,May 12,13284,740,10,[],http://en.wikipedia.org/wiki/Jos%C3%A9_Barros,https://www.wikidata.org/wiki/Q361541,https://open.spotify.com/artist/1t23U1IZzKrHHUrHpyUOIL,"Mar 21, 1915","May 12, 2007",1915,2007,1t23U1IZzKrHHUrHpyUOIL,https://i.scdn.co/image/ab67616d0000b273cad55bfcc3f7274d4a072628
Joseph Parry,March 21,February 17,48578,37,21,[],http://en.wikipedia.org/wiki/Joseph_Parry,https://www.wikidata.org/wiki/Q3395608,https://open.spotify.com/artist/4gzdx0XOE3JZwqUBUJpJXV,"May 21, 1841","Feb 17, 1903",1841,1903,4gzdx0XOE3JZwqUBUJpJXV,
Jesús de Monasterio,March 21,September 28,19275,186,7,[],http://es.wikipedia.org/wiki/Jes%C3%BAs_de_Monasterio,https://www.wikidata.org/wiki/Q1993243,https://open.spotify.com/artist/4P0b4wCUvriCDV8b3IOd1N,"Mar 21, 1836","Sep 28, 1903",1836,1903,4P0b4wCUvriCDV8b3IOd1N,https://i.scdn.co/image/ab67616d0000b273811af74c8005968129aa7d34
James Oswald,March 21,January 02,22120,87,13,['galante era'],http://en.wikipedia.org/wiki/James_Oswald_(composer),https://www.wikidata.org/wiki/Q6140679,https://open.spotify.com/artist/5QvJH0jWjwMxXv6WitTmtw,"Mar 21, 1710","Jan 02, 1769",1710,1769,5QvJH0jWjwMxXv6WitTmtw,https://i.scdn.co/image/ab67616d0000b273e5e41975bfab802014d48006
Elena Firsova,March 21,,16211,73,1,['russian contemporary classical'],http://en.wikipedia.org/wiki/Elena_Firsova,https://www.wikidata.org/wiki/Q264808,https://open.spotify.com/artist/1HmMhunWmNbOtVdpX5oIl4,"Mar 21, 1950",,1950,,1HmMhunWmNbOtVdpX5oIl4,https://i.scdn.co/image/ab67616d0000b2730755d5380a617616b958a278
Karel Vacek,March 21,,12951,25,3,[],http://cs.wikipedia.org/wiki/Karel_Vacek,https://www.wikidata.org/wiki/Q56752868,https://open.spotify.com/artist/4OtSkybDzen0GPXgAZ1hKB,,,1902,,4OtSkybDzen0GPXgAZ1hKB,
François Roberday,March 21,October 13,8933,36,2,['french baroque'],http://en.wikipedia.org/wiki/Fran%C3%A7ois_Roberday,https://www.wikidata.org/wiki/Q176390,https://open.spotify.com/artist/3SboE3TzlWhUqg6zmXuqe8,"Mar 21, 1624","Oct 13, 1680",1624,1680,3SboE3TzlWhUqg6zmXuqe8,https://i.scdn.co/image/ab67616d0000b273d2d645da0755d3bc50dfaf04
Charles Meyer,March 21,,4011,110,1,[],http://en.wikipedia.org/wiki/Charles_Meyer,https://www.wikidata.org/wiki/Q5080927,https://open.spotify.com/artist/6zHTpWMlCswttruw5Y7bWf,,,1799,,6zHTpWMlCswttruw5Y7bWf,https://i.scdn.co/image/3d42f84eae8b660e23b92388601198a6d60065a9
Zsolt Gárdonyi,March 21,,7953,21,2,['hungarian contemporary classical'],http://en.wikipedia.org/wiki/Zsolt_G%C3%A1rdonyi,https://www.wikidata.org/wiki/Q227346,https://open.spotify.com/artist/07pPya3OZZGtNcEfQTWqRF,"Mar 21, 1946",,1946,,07pPya3OZZGtNcEfQTWqRF,https://i.scdn.co/image/ab67616d0000b27390409f46bc40712227671605
Josef Seger,March 21,April 22,10802,23,1,"['bohemian baroque', 'galante era']",http://en.wikipedia.org/wiki/Josef_Seger,https://www.wikidata.org/wiki/Q1705754,https://open.spotify.com/artist/51IfAsDTMMnS89uBAf7ftQ,"Mar 21, 1716","Apr 22, 1782",1716,1782,51IfAsDTMMnS89uBAf7ftQ,https://i.scdn.co/image/ab67616d0000b273e9e5f38959bd8c74b9cde1f6
Robert E. Kreutz,March 21,April 07,5332,4,6,[],http://en.wikipedia.org/wiki/Robert_E._Kreutz,https://www.wikidata.org/wiki/Q7343814,https://open.spotify.com/artist/4b2dgNvisag0MOigK9wiw5,"Mar 21, 1922","Apr 07, 1996",1922,1996,4b2dgNvisag0MOigK9wiw5,
Benedykt Konowalski,March 21,,4207,3,0,[],http://pl.wikipedia.org/wiki/Benedykt_Konowalski,https://www.wikidata.org/wiki/Q9168738,https://open.spotify.com/artist/6Hu9qcrlX2E8RQexs0B5fg,"Mar 21, 1928",,1928,,6Hu9qcrlX2E8RQexs0B5fg,https://i.scdn.co/image/ab67616d0000b2739ace3b57866ca776b5f33aec
Georg Schmezer,March 21,,353,0,0,[],http://sv.wikipedia.org/wiki/Georg_Schmezer,https://www.wikidata.org/wiki/Q6168314,https://open.spotify.com/artist/6tUT9MH89E2yVZtTvUQvKd,"Mar 21, 1642",,1642,,6tUT9MH89E2yVZtTvUQvKd,
Hermann Finck,March 21,December 28,11013,3,0,['german renaissance'],http://en.wikipedia.org/wiki/Hermann_Finck,https://www.wikidata.org/wiki/Q473515,https://open.spotify.com/artist/0FVI4OqUc8ldEW5OSYmiRD,"Mar 21, 1527","Dec 28, 1558",1527,1558,0FVI4OqUc8ldEW5OSYmiRD,
Hugo Kaun,March 21,April 02,9849,7,0,['german romanticism'],http://en.wikipedia.org/wiki/Hugo_Kaun,https://www.wikidata.org/wiki/Q460110,https://open.spotify.com/artist/7mAbd41Wfa85mp1ofW4wD5,"Mar 21, 1863","Apr 02, 1932",1863,1932,7mAbd41Wfa85mp1ofW4wD5,https://i.scdn.co/image/ab67616d0000b273930fa00e7f4a9ffad6ca9474
Karola Obermüller,March 21,,7785,11,0,[],http://en.wikipedia.org/wiki/Karola_Obermueller,https://www.wikidata.org/wiki/Q1734197,https://open.spotify.com/artist/4W8K5OPkvMZ60CChUPoxIa,"Mar 21, 1977",,1978,,4W8K5OPkvMZ60CChUPoxIa,https://i.scdn.co/image/ab67616d0000b273b7f024aaacd9690b5b2aafb2
László Tihanyi,March 21,,5628,9,0,['hungarian contemporary classical'],http://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Tihanyi,https://www.wikidata.org/wiki/Q1320987,https://open.spotify.com/artist/1Jl8qoG69wQ3MlXYk5diwD,"Mar 21, 1956",,1956,,1Jl8qoG69wQ3MlXYk5diwD,https://i.scdn.co/image/ab67616d0000b273a3082d62892e75d1b902066b
Pierre Février,March 21,November 05,7121,18,0,['french baroque'],http://en.wikipedia.org/wiki/Pierre_F%C3%A9vrier,https://www.wikidata.org/wiki/Q3385114,https://open.spotify.com/artist/3ZB2owEFix0CiP0w6r6k7U,"Mar 21, 1696","Nov 05, 1760",1696,1760,3ZB2owEFix0CiP0w6r6k7U,https://i.scdn.co/image/ab67616d0000b273149b80bd5ff808051e739fec
Wilhelm Kaiser-Lindemann,March 21,November 17,8273,14,0,[],http://de.wikipedia.org/wiki/Wilhelm_Kaiser-Lindemann,https://www.wikidata.org/wiki/Q2573531,https://open.spotify.com/artist/64sDPR7ixtZNbEmcRE1g4K,"Mar 21, 1940","Nov 17, 2010",1940,2010,64sDPR7ixtZNbEmcRE1g4K,https://i.scdn.co/image/ab67616d0000b273bb7b5f203a90f09cb45f2a20
Andrew Lloyd Webber,March 22,,4602208,212974,67,"['broadway', 'show tunes', 'west end']",http://en.wikipedia.org/wiki/Andrew_Lloyd_Webber,https://www.wikidata.org/wiki/Q180975,https://open.spotify.com/artist/4aP1lp10BRYZO658B2NwkG,"Mar 22, 1948",,1948,,4aP1lp10BRYZO658B2NwkG,https://i.scdn.co/image/788783e16271e39bbcc5bd8ee9229b2bbf6fb4f8
Stephen Sondheim,March 22,,2435953,52108,50,"['broadway', 'hollywood', 'show tunes']",http://en.wikipedia.org/wiki/Stephen_Sondheim,https://www.wikidata.org/wiki/Q153579,https://open.spotify.com/artist/4TbtUt49IMXEIMmNdifHb1,"Mar 22, 1930",,1930,,4TbtUt49IMXEIMmNdifHb1,https://i.scdn.co/image/68660c8adfa4a242e185854c769b1ed7675f026d
Angelo Badalamenti,March 22,,420562,79387,51,"['dark jazz', 'soundtrack']",http://en.wikipedia.org/wiki/Angelo_Badalamenti,https://www.wikidata.org/wiki/Q357014,https://open.spotify.com/artist/3Eeb1U0VJTDaFpBHV4DmHl,"Mar 22, 1937",,1937,,3Eeb1U0VJTDaFpBHV4DmHl,https://i.scdn.co/image/816e5aaaf9de137bdb327937ccde4a019eb579a1
Jon Hassell,March 22,,121237,28092,39,"['ambient', 'art rock', 'avant-garde', 'compositional ambient', 'drone', 'experimental', 'fourth world', 'free improvisation', 'jazz trumpet', 'minimalism', 'tennessee experimental']",http://en.wikipedia.org/wiki/Jon_Hassell,https://www.wikidata.org/wiki/Q782528,https://open.spotify.com/artist/5kNZV33crEsk2IMZMJ8bOQ,"Mar 22, 1937",,1937,,5kNZV33crEsk2IMZMJ8bOQ,https://i.scdn.co/image/6b87055d9526f9049966de45e1dc2f6a5b620394
Nigel Hess,March 22,,45387,1092,42,['british soundtrack'],http://en.wikipedia.org/wiki/Nigel_Hess,https://www.wikidata.org/wiki/Q7032455,https://open.spotify.com/artist/6Yfm54ap3yAaipvsCodUbx,"Jul 22, 1953",,1953,,6Yfm54ap3yAaipvsCodUbx,https://i.scdn.co/image/c21fa2f336ee68c86c48f661cd11304a8dd6e604
Joseph Schwantner,March 22,,35238,597,11,"['american contemporary classical', 'contemporary classical']",http://en.wikipedia.org/wiki/Joseph_Schwantner,https://www.wikidata.org/wiki/Q323596,https://open.spotify.com/artist/3Y46IlqnuYQKsla21taBPR,"Mar 22, 1943",,1943,,3Y46IlqnuYQKsla21taBPR,https://i.scdn.co/image/d69116734d2f2458e15404f29904768e4e7bcab3
Sonny Burke,March 22,May 31,50863,95,17,[],http://en.wikipedia.org/wiki/Sonny_Burke,https://www.wikidata.org/wiki/Q485163,https://open.spotify.com/artist/5yEfsDyj1OvdriGDzaXBOV,"Mar 22, 1914","May 31, 1980",1914,1980,5yEfsDyj1OvdriGDzaXBOV,https://i.scdn.co/image/ab67616d0000b2732a9d7b4ba7c5b852aac7c3ff
Hamish MacCunn,March 22,August 02,27166,123,10,"['post-romantic era', 'victorian britain']",http://en.wikipedia.org/wiki/Hamish_MacCunn,https://www.wikidata.org/wiki/Q1573568,https://open.spotify.com/artist/4Gb3mNOBAtHAeJnZLwCxh9,"Mar 22, 1868","Aug 02, 1916",1868,1916,4Gb3mNOBAtHAeJnZLwCxh9,
Gwyneth Walker,March 22,,17735,44,6,[],http://en.wikipedia.org/wiki/Gwyneth_Walker,https://www.wikidata.org/wiki/Q5623853,https://open.spotify.com/artist/1HZTo5lFe1vvBxNDY77bFb,"Jan 01, 1947",,1947,,1HZTo5lFe1vvBxNDY77bFb,https://i.scdn.co/image/ab67616d0000b273289260d6d1582c22068d710a
Johann Ulrich Steigleder,March 22,October 10,9052,66,3,"['german baroque', 'german renaissance']",http://en.wikipedia.org/wiki/Johann_Ulrich_Steigleder,https://www.wikidata.org/wiki/Q445441,https://open.spotify.com/artist/6AzmD8lWU5W4LB5sCrVdHV,"Mar 22, 1593","Oct 10, 1635",1593,1635,6AzmD8lWU5W4LB5sCrVdHV,https://i.scdn.co/image/ab67616d0000b27375a6afd0c004f406e6b8a37d
Minna Keal,March 22,November 14,7822,73,1,[],http://en.wikipedia.org/wiki/Minna_Keal,https://www.wikidata.org/wiki/Q15453290,https://open.spotify.com/artist/4aEC2BK0vDB1XMIWxM8en3,"Mar 22, 1909","Nov 14, 1999",1909,1999,4aEC2BK0vDB1XMIWxM8en3,https://i.scdn.co/image/ab67616d0000b27361d663f11fbead58f85008f3
Glauco Velasquez,March 22,June 21,5223,79,1,['brazilian classical'],http://pt.wikipedia.org/wiki/Glauco_Vel%C3%A1squez,https://www.wikidata.org/wiki/Q10290053,https://open.spotify.com/artist/1BYXJET3tI4Tq5CdxL3ocS,"Mar 22, 1884","Jun 21, 1914",1884,1914,1BYXJET3tI4Tq5CdxL3ocS,https://i.scdn.co/image/ab67616d0000b27383333c671228799608d56a86
